technique,case_id,state,runtime_avg,runtime_cnf
OCC,DGA,{'edge10'},0.3553024133046468, 0.013148574422821177
IASR,DH,{'edge40'},0.07166496912638347, 0.01146238132613364
IAS,DH,{'edge40'},0.04306626319885254, 0.020492013161848045
OCC,DH,{'edge40'},0.041643778483072914, 0.014272531659237196
IASR,DHA,{'edge6'},0.01799623171488444, 0.0025002452257730547
IAS,DHA,{'edge6'},0.013370513916015625, 0.01261123038089897
OCC,DHA,{'edge6'},0.015333731969197592, 0.014547426254768238
IASR,DI,{'edge6'},0.036922057469685875, 0.008314094839780113
IAS,DI,{'edge6'},0.021158615748087566, 0.010825456082568827
OCC,DI,{'edge6'},0.04081988334655762, 0.01550795008675806
IASR,DIA,{'edge6'},0.015992244084676106, 0.00247744284725974
IAS,DIA,{'edge6'},0.011984030405680338, 0.008534387650027224
OCC,DIA,{'edge6'},0.015296697616577148, 0.00732629125676264
IASR,DJ,{'edge7'},0.05812875429789225, 0.015230656065789463
IAS,DJ,{'edge7'},0.025339126586914062, 0.007155189491387708
OCC,DJ,{'edge7'},0.042387803395589195, 0.017966746648201203
IASR,DJA,{'edge41'},0.035370190938313804, 0.029171935662554445
IAS,DJA,{'edge41'},0.014977137247721354, 0.006341532671912041
OCC,DJA,{'edge41'},0.029198487599690754, 0.029497985768271985
IASR,DK,{'edge7'},0.03837720553080241, 0.0036485271890627693
IAS,DK,{'edge7'},0.02494192123413086, 0.007259068150276875
OCC,DK,{'edge4'},0.02652319272359212, 0.016216280896603496
IASR,DKA,{'edge10'},0.04176664352416992, 0.022620813034715297
IAS,DKA,{'edge10'},0.02426751454671224, 0.0036946184551527924
OCC,DKA,{'edge10'},0.029326836268107098, 0.0077200084385889624
IASR,DL,{'edge41'},0.04017194112141927, 0.0039202294029617585
IAS,DL,{'edge41'},0.01711575190226237, 0.005150848038649278
OCC,DL,{'edge41'},0.03683940569559733, 0.0022381278435959877
IASR,DLA,{'edge10'},0.022510369618733723, 0.005337289730885103
IAS,DLA,{'edge10'},0.018607378005981445, 0.010000034811121949
OCC,DLA,{'edge10'},0.024161895116170246, 0.0057925987080656586
IASR,DM,{'edge0'},0.031665643056233726, 0.020286080312144128
IAS,DM,{'edge0'},0.02214988072713216, 0.012548448387533497
OCC,DM,{'edge0'},0.02703062693277995, 0.008943780795233546
IASR,DMA,{'edge4'},0.006994803746541341, 0.0024819144233185855
IAS,DMA,{'edge4'},0.0049902598063151045, 0.0025327730324269074
OCC,DMA,{'edge4'},0.0003314812978108724, 0.00142624891086917
IASR,DN,{'edge6'},0.021399895350138348, 0.005003399649247615
IAS,DN,{'edge6'},0.012610673904418945, 0.00915858440031669
OCC,DN,{'edge6'},0.010968526204427084, 0.0002470633206849717
IASR,DNA,{'edge10'},0.01858997344970703, 0.0013553455765740843
IAS,DNA,{'edge10'},0.010528326034545898, 0.0010361881739528944
OCC,DNA,{'edge10'},0.014306465784708658, 0.001320964113300687
IASR,DO,{'edge10'},0.14209198951721191, 0.0081390631420515
IAS,DO,{'edge10'},0.08092157046000163, 0.0065283955273116225
OCC,DO,{'edge10'},0.17368380228678384, 0.00958113942840447
IASR,DP,{'edge2'},0.03285368283589681, 0.008369239682437418
IAS,DP,{'edge2'},0.01849643389383952, 0.009980023642924388
OCC,DP,{'edge2'},0.01737038294474284, 0.00598395483567499
IASR,DQ,{'edge41'},0.02933470408121745, 0.011189118163247231
IAS,DQ,{'edge41'},0.021971861521402996, 0.021392881313524067
OCC,DQ,{'edge41'},0.021050135294596355, 0.0022617169520272604
IASR,DR,{'edge10'},0.1359400749206543, 0.03876722287182095
IAS,DR,{'edge10'},0.062057892481486, 0.017985472026087086
OCC,DR,{'edge10'},0.12746413548787436, 0.022516770125767156
IASR,DS,{'edge41'},0.053399085998535156, 0.01424903748324008
IAS,DS,{'edge41'},0.03303790092468262, 0.010513425268116392
OCC,DS,{'edge41'},0.0453645388285319, 0.007692592065551679
IASR,DT,{'edge10'},0.026967525482177734, 0.008828821478286187
IAS,DT,{'edge10'},0.01099999745686849, 1.4904998491521605e-06
OCC,DT,{'edge10'},0.01569509506225586, 0.005298230570603561
IASR,DU,{'edge2'},0.0211484432220459, 0.010674948922533317
IAS,DU,{'edge2'},0.009697039922078451, 0.001481619472456666
OCC,DU,{'edge2'},0.005997578303019206, 1.571827506285812e-05
IASR,DV,{'edge41'},0.023304462432861328, 0.005636320286330977
IAS,DV,{'edge41'},0.016002655029296875, 0.0024735994676418887
OCC,DV,{'edge41'},0.023330529530843098, 0.01652355803057757
IASR,DW,{'edge2'},0.04846731821695963, 0.014429072415459853
IAS,DW,{'edge2'},0.026998202006022137, 0.0074794356657570775
OCC,DW,{'edge2'},0.03563356399536133, 0.011341873315619994
IASR,DX,{'edge2'},0.07049910227457683, 0.013030388865140442
IAS,DX,{'edge2'},0.05387473106384277, 0.015869371997566096
OCC,DX,{'edge2'},0.08325831095377605, 0.01621902925158367
IASR,DY,{'edge41'},0.024594624837239582, 0.012540395041043654
IAS,DY,{'edge41'},0.011670589447021484, 0.003764661189756815
OCC,DY,{'edge41'},0.020301421483357746, 0.013805732875848102
IASR,DZ,{'edge10'},0.5871266523996989, 0.007171559656389041
IAS,DZ,{'edge10'},0.33832748730977374, 0.03504673215681615
OCC,DZ,{'edge10'},0.9717654387156168, 0.03607954034878076
IASR,E,{'edge2'},0.015337069829305014, 0.0014315007212334192
IAS,E,{'edge2'},0.012382030487060547, 0.01229308970754681
OCC,E,{'edge2'},0.005995829900105794, 8.947770036733064e-05
IASR,EA,{'edge40'},0.09020566940307617, 0.017664974017261973
IAS,EA,{'edge40'},0.05310416221618652, 0.019526774976915743
OCC,EA,{'edge40'},0.0910035769144694, 0.03456081314477496
IASR,EAA,{'edge6'},0.1438441276550293, 0.03745032251202168
IAS,EAA,{'edge6'},0.09061129887898763, 0.015371881456155496
OCC,EAA,{'edge6'},0.20510029792785645, 0.023478346405112826
IASR,EB,{'edge10'},0.02500295639038086, 0.013118937950547879
IAS,EB,{'edge10'},0.011885643005371094, 0.004078355467562129
OCC,EB,{'edge10'},0.017020543416341145, 0.013413353907074661
IASR,EBA,{'edge40'},0.09768207867940266, 0.014692914116316637
IAS,EBA,{'edge40'},0.04672098159790039, 0.015881713910820782
OCC,EBA,{'edge40'},0.08575328191121419, 0.03576844809983333
IASR,EC,{'edge7'},0.0656587282816569, 0.024138733606222262
IAS,EC,{'edge7'},0.039617697397867836, 0.01025154393486633
OCC,EC,{'edge7'},0.04953432083129883, 0.009540864773995855
IASR,ECA,{'edge6'},0.35178955396016437, 0.06572374612218439
IAS,ECA,{'edge41'},0.21215415000915527, 0.04047009117984612
OCC,ECA,{'edge6'},0.5431498686472574, 0.008116901508514055
IASR,ED,{'edge6'},0.7421134312947592, 0.057923218258208974
IAS,ED,{'edge6'},0.47213443120320636, 0.03587051428155549
OCC,ED,{'edge6'},2.5432423750559487, 0.1770597095041877
IASR,EDA,{'edge41'},0.07279610633850098, 0.0024657585041021096
IAS,EDA,{'edge41'},0.04306340217590332, 0.006169076716961409
OCC,EDA,{'edge41'},0.07310668627421062, 0.014020361062404634
IASR,EE,{'edge10'},0.020111083984375, 0.005921361399794873
IAS,EE,{'edge10'},0.011002222696940104, 0.000172067217298646
OCC,EE,{'edge10'},0.017003774642944336, 0.0088486538642592
IASR,EEA,{'edge41'},0.057698567708333336, 0.012536629752125864
IAS,EEA,{'edge41'},0.028354724248250324, 0.008094958803609878
OCC,EEA,{'edge41'},0.058185736338297524, 0.011201354691537813
IASR,EF,{'edge4'},0.03563284873962402, 0.01263093439999482
IAS,EF,{'edge7'},0.027307510375976562, 0.011665895608927319
OCC,EF,{'edge4'},0.029312292734781902, 0.01855337589965773
IASR,EFA,{'edge10'},0.022241989771525066, 0.005905662294202482
IAS,EFA,{'edge10'},0.01174147923787435, 0.0038810010110135627
OCC,EFA,{'edge10'},0.021369218826293945, 0.01612098564997137
IASR,EG,{'edge4'},0.022438446680704754, 0.005180086843270213
IAS,EG,{'edge4'},0.007335186004638672, 0.001429870960628743
OCC,EG,{'edge4'},0.010300159454345703, 0.005598993750417146
IASR,EGA,{'edge41'},0.07179864247639973, 0.02828976989089927
IAS,EGA,{'edge41'},0.037221829096476235, 0.015065244312772398
OCC,EGA,{'edge41'},0.06256580352783203, 0.012649680813956453
IASR,EH,{'edge41'},0.02201668421427409, 0.00019650543943015684
IAS,EH,{'edge41'},0.02104647954305013, 0.005042566970666179
OCC,EH,{'edge41'},0.018664201100667317, 0.0038549075572685927
IASR,EHA,{'edge41'},0.8079502582550049, 0.0774702090359932
IAS,EHA,{'edge41'},0.3969396750132243, 0.033111818931546216
OCC,EHA,{'edge41'},1.9230929215749104, 0.18182179159989514
IASR,EI,{'edge6'},0.0533600648244222, 0.013156946107373932
IAS,EI,{'edge6'},0.0317989190419515, 0.011214065128102156
OCC,EI,{'edge6'},0.05689859390258789, 0.027208848401813084
IASR,EIA,{'edge41'},0.054343223571777344, 0.029810350203919398
IAS,EIA,{'edge41'},0.028369903564453125, 0.01382776130204223
OCC,EIA,{'edge41'},0.04554581642150879, 0.013666222745840456
IASR,EJ,{'edge40'},0.06600038210550944, 0.007447431101645474
IAS,EJ,{'edge40'},0.04145439465840658, 0.005904014754033237
OCC,EJ,{'edge40'},0.0809636910756429, 0.042373854663765635
IASR,EJA,{'edge0'},0.018972396850585938, 0.013007604521003774
IAS,EJA,{'edge0'},0.0173339049021403, 0.018981057745149153
OCC,EJA,{'edge0'},0.013667027155558268, 0.004996738023321795
IASR,EK,{'edge10'},0.14597463607788086, 0.027857021206019492
IAS,EK,{'edge10'},0.0714881420135498, 0.029525493699733597
OCC,EK,{'edge10'},0.16771936416625977, 0.012797581417251146
IASR,EKA,{'edge10'},0.09215402603149414, 0.0073832558876504705
IAS,EKA,{'edge10'},0.048006931940714516, 0.000173722755799892
OCC,EKA,{'edge10'},0.05324959754943848, 0.021311909816929812
IASR,EL,{'edge10'},0.05545934041341146, 0.020563849179768546
IAS,EL,{'edge10'},0.029693444569905598, 0.011363000816373757
OCC,EL,{'edge10'},0.04533259073893229, 0.025125539093405588
IASR,ELA,{'edge10'},0.021000067392985027, 0.00759482798882997
IAS,ELA,{'edge10'},0.016449769337972004, 0.0037310470894084667
OCC,ELA,{'edge10'},0.02200492223103841, 0.008959041103335234
IASR,EM,{'edge6'},0.47176376978556317, 0.03606205533135827
IAS,EM,{'edge6'},0.21240798632303873, 0.019169219044200003
OCC,EM,{'edge6'},0.5192697842915853, 0.01908532564081643
IASR,EMA,{'edge6'},0.24004832903544107, 0.05962356643422019
IAS,EMA,{'edge6'},0.12860941886901855, 0.022128194719572277
OCC,EMA,{'edge6'},0.3944245974222819, 0.05763895862519217
IASR,EN,{'edge41'},0.02370031674702962, 0.003016411160233355
IAS,EN,{'edge41'},0.014973799387613932, 0.0024972494893907493
OCC,EN,{'edge41'},0.021158218383789062, 0.01322147005611799
IASR,ENA,{'edge6'},0.01933463414510091, 0.007173145608455779
IAS,ENA,{'edge6'},0.012027104695638021, 0.006704940095817242
OCC,ENA,{'edge6'},0.010794878005981445, 0.0017984830623534746
IASR,EO,{'edge7'},0.06874330838521321, 0.020968771032852388
IAS,EO,{'edge7'},0.03796799977620443, 0.00869900772999719
OCC,EO,{'edge7'},0.05386511484781901, 0.01648076700733807
IASR,EP,{'edge2'},0.023007313410441082, 0.015529156828335288
IAS,EP,{'edge2'},0.009687185287475586, 0.0012413255306592118
OCC,EP,{'edge2'},0.006006081899007161, 0.00013038612103402858
IASR,EQ,{'edge10'},0.7354128360748291, 0.05920991427814711
IAS,EQ,{'edge10'},0.4248973528544108, 0.007632638884868368
OCC,EQ,{'edge10'},1.6871637503306072, 0.15249138979397045
IASR,ER,{'edge41'},0.01833351453145345, 0.0014181567785203602
IAS,ER,{'edge41'},0.010640621185302734, 0.0013763223512623913
OCC,ER,{'edge41'},0.018102645874023438, 0.008799728043718329
IASR,ES,{'edge10'},2.628232002258301, 0.07290499785842611
IAS,ES,{'edge10'},1.556941827138265, 0.13921835390992895
OCC,ES,{'edge10'},4.62947940826416, 0.04980704812826934
IASR,ET,{'edge6'},0.05925631523132324, 0.021576881561920676
IAS,ET,{'edge6'},0.03525805473327637, 0.018322391616166164
OCC,ET,{'edge6'},0.06457384427388509, 0.026155521671445064
IASR,EU,{'edge10'},0.10137192408243816, 0.026742318531628815
IAS,EU,{'edge10'},0.07940538724263509, 0.014706110284585803
OCC,EU,{'edge10'},0.14464052518208823, 0.025761196045869305
IASR,EV,{'edge6'},0.045330444971720375, 0.007600572782887768
IAS,EV,{'edge6'},0.03333242734273275, 0.00871676737118505
OCC,EV,{'edge6'},0.05343755086263021, 0.012187686801632167
IASR,EW,{'edge10'},0.1274409294128418, 0.017159820650165043
IAS,EW,{'edge10'},0.057135581970214844, 0.017309139192524543
OCC,EW,{'edge10'},0.07746108373006184, 0.019100025074234955
IASR,EX,{'edge10'},0.5195652643839518, 0.03294073744127359
IAS,EX,{'edge10'},0.330217440923055, 0.025274436794531032
OCC,EX,{'edge10'},0.864232063293457, 0.09026012430656083
IASR,EY,{'edge10'},0.04485281308492025, 0.014279678387761407
IAS,EY,{'edge10'},0.026161829630533855, 0.0025273653167904517
OCC,EY,{'edge10'},0.049331347147623696, 0.017979189604859287
IASR,EZ,{'edge10'},0.022603591283162434, 0.011908782912320268
IAS,EZ,{'edge10'},0.01333292325337728, 0.005751202135629481
OCC,EZ,{'edge10'},0.019301096598307293, 0.016792550433457443
IASR,F,{'edge41'},0.041549285252889, 0.016789283023815826
IAS,F,{'edge41'},0.01865100860595703, 0.005665900059166721
OCC,F,{'edge41'},0.03036077817281087, 0.018984636957457154
IASR,FA,{'edge0'},0.024669726689656574, 0.002853785724087781
IAS,FA,{'edge0'},0.02570335070292155, 0.005922433099819867
OCC,FA,{'edge0'},0.02791460355122884, 0.008904488627089577
IASR,FAA,{'edge10'},0.01963496208190918, 0.0013714315819721842
IAS,FAA,{'edge10'},0.01870139439900716, 0.01761148291968911
OCC,FAA,{'edge10'},0.015041510264078775, 0.002313347429202233
IASR,FB,{'edge7'},0.0183261235555013, 0.01011864030512702
IAS,FB,{'edge7'},0.011327028274536133, 0.007527035298511405
OCC,FB,{'edge7'},0.0003268718719482422, 0.0014064161520989922
IASR,FBA,{'edge6'},0.05176846186319987, 0.004883208716777976
IAS,FBA,{'edge6'},0.023665587107340496, 0.0014318978786973624
OCC,FBA,{'edge6'},0.03833333651224772, 0.0145558934635874
IASR,FC,{'edge10'},0.021720012029012043, 0.0062832241869776985
IAS,FC,{'edge10'},0.011000235875447592, 1.367776466908818e-06
OCC,FC,{'edge10'},0.019773006439208984, 0.01285373396866113
IASR,FCA,{'edge40'},0.09644206364949544, 0.005220363175636994
IAS,FCA,{'edge40'},0.04955339431762695, 0.008454175176048186
OCC,FCA,{'edge40'},0.08471743265787761, 0.03140158547451879
IASR,FD,{'edge7'},0.06664450963338216, 0.006667439463884623
IAS,FD,{'edge7'},0.043808380762736, 0.020872486696804506
OCC,FD,{'edge7'},0.05285763740539551, 0.011585453015672978
IASR,FDA,{'edge41'},0.025812943776448567, 0.0067885142392376556
IAS,FDA,{'edge41'},0.02100237210591634, 0.015514350815904443
OCC,FDA,{'edge41'},0.026083866755167644, 0.018279135870126955
IASR,FE,{'edge10'},0.06866566340128581, 0.028700256058801058
IAS,FE,{'edge10'},0.04232176144917806, 0.017353086001773942
OCC,FE,{'edge10'},0.06679709752400716, 0.017767209916717867
IASR,FEA,{'edge41'},0.031307379404703774, 0.00394820889062708
IAS,FEA,{'edge41'},0.016997337341308594, 0.006630516364355965
OCC,FEA,{'edge41'},0.03215344746907552, 0.022154735046712774
IASR,FF,{'edge6'},0.019335826237996418, 0.012050943755025254
IAS,FF,{'edge6'},0.012025197347005209, 0.006514819002946131
OCC,FF,{'edge6'},0.01788489023844401, 0.006565224252312383
IASR,FFA,{'edge4'},0.006333986918131511, 0.001534155211083477
IAS,FFA,{'edge4'},0.004334608713785808, 0.0016009342610560776
OCC,FFA,{'edge4'},0.000333706537882487, 0.0014358233461375317
IASR,FG,{'edge7'},0.025668621063232422, 0.01237521402089095
IAS,FG,{'edge7'},0.01621866226196289, 0.009785912223952416
OCC,FG,{'edge7'},0.007946093877156576, 0.00017302473672932642
IASR,FGA,{'edge41'},0.04865392049153646, 0.010775346136888504
IAS,FGA,{'edge41'},0.03265992800394694, 0.017667723217948714
OCC,FGA,{'edge41'},0.05861051877339681, 0.024427897084384243
IASR,FH,{'edge6'},0.07907740275065105, 0.007023912938820172
IAS,FH,{'edge6'},0.05259172121683756, 0.02817466949415595
OCC,FH,{'edge6'},0.08163563410441081, 0.025872844836219076
IASR,FHA,{'edge10'},0.12989052136739096, 0.06102220928679682
IAS,FHA,{'edge10'},0.08207480112711589, 0.008282063802271408
OCC,FHA,{'edge10'},0.1114660104115804, 0.02561301445618732
IASR,FI,{'edge41'},0.031972010930379234, 0.00633007173313895
IAS,FI,{'edge41'},0.01736028989156087, 0.005680200750453615
OCC,FI,{'edge41'},0.022254467010498047, 0.015306580875343704
IASR,FIA,{'edge41'},0.019341071446736652, 0.00571275018261045
IAS,FIA,{'edge41'},0.010333776473999023, 0.0014484796375108572
OCC,FIA,{'edge41'},0.015000025431315104, 0.004318968059717492
IASR,FJ,{'edge2'},0.05656123161315918, 0.009836054875396774
IAS,FJ,{'edge2'},0.02899630864461263, 0.004302865678051662
OCC,FJ,{'edge2'},0.037697792053222656, 0.014292134620968162
IASR,FJA,{'edge10'},0.135634978612264, 0.018407290792692196
IAS,FJA,{'edge10'},0.07005198796590169, 0.023572669634188404
OCC,FJA,{'edge10'},0.12134623527526855, 0.018053413309475057
IASR,FK,{'edge6'},0.1560694376627604, 0.01701213747562072
IAS,FK,{'edge6'},0.07461929321289062, 0.016259350727239306
OCC,FK,{'edge6'},0.1346285343170166, 0.015291511229164183
IASR,FKA,{'edge41'},0.0442198117574056, 0.0064271294693140114
IAS,FKA,{'edge41'},0.028396050135294598, 0.02110295058026799
OCC,FKA,{'edge41'},0.04706780115763346, 0.020054742918633937
IASR,FL,{'edge41'},0.024299780527750652, 0.003658086628748662
IAS,FL,{'edge41'},0.011032501856486002, 0.00014327580904708513
OCC,FL,{'edge41'},0.016470909118652344, 0.0076607956824763825
IASR,FLA,{'edge4'},0.02746740976969401, 0.012003034956940665
IAS,FLA,{'edge4'},0.013667106628417969, 0.0014719111903872947
OCC,FLA,{'edge4'},0.024524370829264324, 0.0014978867009592647
IASR,FM,{'edge0'},0.013038873672485352, 0.004396403939739255
IAS,FM,{'edge0'},0.014804919560750326, 0.009936633940119835
OCC,FM,{'edge0'},0.011999368667602539, 0.006628087861871187
IASR,FMA,{'edge40'},0.06626089413960774, 0.015600400695569203
IAS,FMA,{'edge40'},0.039502859115600586, 0.01289668851662634
OCC,FMA,{'edge40'},0.026666641235351562, 0.003796247444552331
IASR,FN,{'edge4'},0.016087929407755535, 0.01722480951323476
IAS,FN,{'edge4'},0.01065826416015625, 0.0036072313391768765
OCC,FN,{'edge4'},0.0073337554931640625, 0.001266109864577199
IASR,FNA,{'edge41'},0.028998454411824543, 0.02168200237634843
IAS,FNA,{'edge41'},0.0179745356241862, 0.00653033509013206
OCC,FNA,{'edge41'},0.02329119046529134, 0.008664536264706119
IASR,FO,{'edge2'},0.0911099116007487, 0.03881109449920549
IAS,FO,{'edge40'},0.05408438046773275, 0.01236512655122876
OCC,FO,{'edge40'},0.06768480936686198, 0.029021150335363982
IASR,FP,{'edge6'},0.019733270009358723, 0.011534159791145958
IAS,FP,{'edge6'},0.009999990463256836, 7.397382277219076e-06
OCC,FP,{'edge6'},0.011333147684733072, 0.0014368491784877134
IASR,FQ,{'edge41'},0.025332927703857422, 0.013685497549724809
IAS,FQ,{'edge41'},0.017153024673461914, 0.009970811097541672
OCC,FQ,{'edge41'},0.01937524477640788, 0.010219512848858131
IASR,FR,{'edge6'},0.03766655921936035, 0.007980281129649233
IAS,FR,{'edge6'},0.030072132746378582, 0.015374470328937677
OCC,FR,{'edge6'},0.04139240582784017, 0.0206894160726665
IASR,FS,{'edge10'},0.023671309153238933, 0.01799582401078716
IAS,FS,{'edge10'},0.012023846308390299, 0.002370005792635688
OCC,FS,{'edge10'},0.019165515899658203, 0.011535953911323664
IASR,FT,{'edge10'},0.0236664613087972, 0.0028685694397905708
IAS,FT,{'edge10'},0.01682130495707194, 0.013584036789030914
OCC,FT,{'edge10'},0.02356743812561035, 0.017556868064445546
IASR,FU,{'edge6'},0.07541624704996745, 0.005343606313202994
IAS,FU,{'edge6'},0.05828110376993815, 0.013613276581280575
OCC,FU,{'edge6'},0.08557724952697754, 0.01653456836964143
IASR,FV,{'edge7'},0.019347349802652996, 0.010430064182991498
IAS,FV,{'edge7'},0.008026202519734701, 0.002389953183109297
OCC,FV,{'edge7'},0.00033291180928548175, 0.0014324039049702596
IASR,FW,{'edge10'},0.03400421142578125, 0.006369145231956833
IAS,FW,{'edge10'},0.024004220962524414, 0.002446012647784071
OCC,FW,{'edge10'},0.030925909678141277, 0.01948733268843035
IASR,FX,{'edge6'},0.07442005475362141, 0.00907166255607589
IAS,FX,{'edge6'},0.055087884267171226, 0.01002405850305246
OCC,FX,{'edge6'},0.07965517044067383, 0.00600031486610311
IASR,FY,{'edge10'},0.024580081303914387, 0.010279094886067423
IAS,FY,{'edge10'},0.01569024721781413, 0.005078348913183815
OCC,FY,{'edge10'},0.021649916966756184, 0.01009871889378294
IASR,FZ,{'edge6'},0.042772769927978516, 0.0147276477380633
IAS,FZ,{'edge6'},0.03199474016825358, 0.0065474523796702645
OCC,FZ,{'edge6'},0.04140249888102213, 0.0007089158015668283
IASR,G,{'edge7'},0.01667920748392741, 0.0014580387673019239
IAS,G,{'edge7'},0.010702848434448242, 0.009802571891213092
OCC,G,{'edge7'},0.0006661415100097656, 0.0014330882827442415
